Heart_Beat,Left_Sleep,Mid_Sleep,Right_Sleep,Result
79,101,0,0,Normal-LeftSleep
80,101,0,0,Normal-LeftSleep
81,101,0,0,Normal-LeftSleep
82,101,0,0,Normal-LeftSleep
83,101,0,0,Normal-LeftSleep
84,101,0,0,Normal-LeftSleep
85,101,0,0,Normal-LeftSleep
86,101,0,0,Normal-LeftSleep
87,101,0,0,Normal-LeftSleep
88,101,0,0,Normal-LeftSleep
89,101,0,0,Normal-LeftSleep
90,101,0,0,Normal-LeftSleep
91,101,0,0,Normal-LeftSleep
92,101,0,0,Normal-LeftSleep
93,101,0,0,Normal-LeftSleep
94,101,0,0,Normal-LeftSleep
95,101,0,0,Normal-LeftSleep
96,101,0,0,Normal-LeftSleep
97,101,0,0,Normal-LeftSleep
98,101,0,0,Normal-LeftSleep
99,101,0,0,Normal-LeftSleep
100,101,0,0,Normal-LeftSleep
101,101,0,0,Snore-LeftSleep
102,101,0,0,Snore-LeftSleep
103,101,0,0,Snore-LeftSleep
104,101,0,0,Snore-LeftSleep
105,101,0,0,Snore-LeftSleep
106,101,0,0,Snore-LeftSleep
107,101,0,0,Snore-LeftSleep
108,101,0,0,Snore-LeftSleep
109,101,0,0,Snore-LeftSleep
110,101,0,0,Snore-LeftSleep
111,101,0,0,Snore-LeftSleep
112,101,0,0,Snore-LeftSleep
113,101,0,0,Snore-LeftSleep
114,101,0,0,Snore-LeftSleep
115,101,0,0,Snore-LeftSleep
116,101,0,0,Snore-LeftSleep
117,101,0,0,Snore-LeftSleep
118,101,0,0,Snore-LeftSleep
119,101,0,0,Snore-LeftSleep
120,101,0,0,Snore-LeftSleep
121,101,0,0,Snore-LeftSleep
122,101,0,0,Snore-LeftSleep
123,101,0,0,Snore-LeftSleep
124,101,0,0,Snore-LeftSleep
125,101,0,0,Snore-LeftSleep
126,101,0,0,Snore-LeftSleep
127,101,0,0,Snore-LeftSleep
128,101,0,0,Snore-LeftSleep
129,101,0,0,Snore-LeftSleep
130,101,0,0,Snore-LeftSleep
131,101,0,0,Snore-LeftSleep
132,101,0,0,Snore-LeftSleep
133,101,0,0,Snore-LeftSleep
134,101,0,0,Snore-LeftSleep
135,101,0,0,Snore-LeftSleep
136,101,0,0,Snore-LeftSleep
137,101,0,0,Snore-LeftSleep
138,101,0,0,Snore-LeftSleep
139,101,0,0,Snore-LeftSleep
140,101,0,0,Snore-LeftSleep
141,101,0,0,Snore-LeftSleep
142,101,0,0,Snore-LeftSleep
143,101,0,0,Snore-LeftSleep
144,101,0,0,Snore-LeftSleep
145,101,0,0,Snore-LeftSleep
146,101,0,0,Snore-LeftSleep
147,101,0,0,Snore-LeftSleep
148,101,0,0,Snore-LeftSleep
149,101,0,0,Snore-LeftSleep
150,101,0,0,Snore-LeftSleep
0,102,0,0,Danger-LeftSleep
1,102,0,0,Danger-LeftSleep
2,102,0,0,Danger-LeftSleep
3,102,0,0,Danger-LeftSleep
4,102,0,0,Danger-LeftSleep
5,102,0,0,Danger-LeftSleep
6,102,0,0,Danger-LeftSleep
7,102,0,0,Danger-LeftSleep
8,102,0,0,Danger-LeftSleep
9,102,0,0,Danger-LeftSleep
10,102,0,0,Danger-LeftSleep
11,102,0,0,Danger-LeftSleep
12,102,0,0,Danger-LeftSleep
13,102,0,0,Danger-LeftSleep
14,102,0,0,Danger-LeftSleep
15,102,0,0,Danger-LeftSleep
16,102,0,0,Danger-LeftSleep
17,102,0,0,Danger-LeftSleep
18,102,0,0,Danger-LeftSleep
19,102,0,0,Danger-LeftSleep
20,102,0,0,Danger-LeftSleep
21,102,0,0,Danger-LeftSleep
22,102,0,0,Danger-LeftSleep
23,102,0,0,Danger-LeftSleep
24,102,0,0,Danger-LeftSleep
25,102,0,0,Danger-LeftSleep
26,102,0,0,Danger-LeftSleep
27,102,0,0,Danger-LeftSleep
28,102,0,0,Danger-LeftSleep
29,102,0,0,Danger-LeftSleep
30,102,0,0,Danger-LeftSleep
31,102,0,0,Danger-LeftSleep
32,102,0,0,Danger-LeftSleep
33,102,0,0,Danger-LeftSleep
34,102,0,0,Danger-LeftSleep
35,102,0,0,Danger-LeftSleep
36,102,0,0,Danger-LeftSleep
37,102,0,0,Danger-LeftSleep
38,102,0,0,Danger-LeftSleep
39,102,0,0,Danger-LeftSleep
40,102,0,0,Danger-LeftSleep
41,102,0,0,Danger-LeftSleep
42,102,0,0,Danger-LeftSleep
43,102,0,0,Danger-LeftSleep
44,102,0,0,Danger-LeftSleep
45,102,0,0,Danger-LeftSleep
46,102,0,0,Danger-LeftSleep
47,102,0,0,Danger-LeftSleep
48,102,0,0,Danger-LeftSleep
49,102,0,0,Danger-LeftSleep
50,102,0,0,Danger-LeftSleep
51,102,0,0,Danger-LeftSleep
52,102,0,0,Danger-LeftSleep
53,102,0,0,Danger-LeftSleep
54,102,0,0,Danger-LeftSleep
55,102,0,0,Danger-LeftSleep
56,102,0,0,Danger-LeftSleep
57,102,0,0,Danger-LeftSleep
58,102,0,0,Danger-LeftSleep
59,102,0,0,Danger-LeftSleep
60,102,0,0,Danger-LeftSleep
61,102,0,0,Normal-LeftSleep
62,102,0,0,Normal-LeftSleep
63,102,0,0,Normal-LeftSleep
64,102,0,0,Normal-LeftSleep
65,102,0,0,Normal-LeftSleep
66,102,0,0,Normal-LeftSleep
67,102,0,0,Normal-LeftSleep
68,102,0,0,Normal-LeftSleep
69,102,0,0,Normal-LeftSleep
70,102,0,0,Normal-LeftSleep
71,102,0,0,Normal-LeftSleep
72,102,0,0,Normal-LeftSleep
73,102,0,0,Normal-LeftSleep
74,102,0,0,Normal-LeftSleep
75,102,0,0,Normal-LeftSleep
76,102,0,0,Normal-LeftSleep
77,102,0,0,Normal-LeftSleep
78,102,0,0,Normal-LeftSleep
79,102,0,0,Normal-LeftSleep
80,102,0,0,Normal-LeftSleep
81,102,0,0,Normal-LeftSleep
82,102,0,0,Normal-LeftSleep
83,102,0,0,Normal-LeftSleep
84,102,0,0,Normal-LeftSleep
85,102,0,0,Normal-LeftSleep
86,102,0,0,Normal-LeftSleep
87,102,0,0,Normal-LeftSleep
88,102,0,0,Normal-LeftSleep
89,102,0,0,Normal-LeftSleep
90,102,0,0,Normal-LeftSleep
91,102,0,0,Normal-LeftSleep
92,102,0,0,Normal-LeftSleep
93,102,0,0,Normal-LeftSleep
94,102,0,0,Normal-LeftSleep
95,102,0,0,Normal-LeftSleep
96,102,0,0,Normal-LeftSleep
97,102,0,0,Normal-LeftSleep
98,102,0,0,Normal-LeftSleep
99,102,0,0,Normal-LeftSleep
100,102,0,0,Normal-LeftSleep
101,102,0,0,Snore-LeftSleep
102,102,0,0,Snore-LeftSleep
103,102,0,0,Snore-LeftSleep
104,102,0,0,Snore-LeftSleep
105,102,0,0,Snore-LeftSleep
106,102,0,0,Snore-LeftSleep
107,102,0,0,Snore-LeftSleep
108,102,0,0,Snore-LeftSleep
109,102,0,0,Snore-LeftSleep
110,102,0,0,Snore-LeftSleep
111,102,0,0,Snore-LeftSleep
112,102,0,0,Snore-LeftSleep
113,102,0,0,Snore-LeftSleep
114,102,0,0,Snore-LeftSleep
115,102,0,0,Snore-LeftSleep
116,102,0,0,Snore-LeftSleep
117,102,0,0,Snore-LeftSleep
118,102,0,0,Snore-LeftSleep
119,102,0,0,Snore-LeftSleep
120,102,0,0,Snore-LeftSleep
121,102,0,0,Snore-LeftSleep
122,102,0,0,Snore-LeftSleep
123,102,0,0,Snore-LeftSleep
124,102,0,0,Snore-LeftSleep
125,102,0,0,Snore-LeftSleep
126,102,0,0,Snore-LeftSleep
127,102,0,0,Snore-LeftSleep
128,102,0,0,Snore-LeftSleep
129,102,0,0,Snore-LeftSleep
130,102,0,0,Snore-LeftSleep
131,102,0,0,Snore-LeftSleep
132,102,0,0,Snore-LeftSleep
133,102,0,0,Snore-LeftSleep
134,102,0,0,Snore-LeftSleep
135,102,0,0,Snore-LeftSleep
136,102,0,0,Snore-LeftSleep
137,102,0,0,Snore-LeftSleep
138,102,0,0,Snore-LeftSleep
139,102,0,0,Snore-LeftSleep
140,102,0,0,Snore-LeftSleep
141,102,0,0,Snore-LeftSleep
142,102,0,0,Snore-LeftSleep
143,102,0,0,Snore-LeftSleep
144,102,0,0,Snore-LeftSleep
145,102,0,0,Snore-LeftSleep
146,102,0,0,Snore-LeftSleep
147,102,0,0,Snore-LeftSleep
148,102,0,0,Snore-LeftSleep
149,102,0,0,Snore-LeftSleep
150,102,0,0,Snore-LeftSleep
0,103,0,0,Danger-LeftSleep
1,103,0,0,Danger-LeftSleep
2,103,0,0,Danger-LeftSleep
3,103,0,0,Danger-LeftSleep
4,103,0,0,Danger-LeftSleep
5,103,0,0,Danger-LeftSleep
6,103,0,0,Danger-LeftSleep
7,103,0,0,Danger-LeftSleep
8,103,0,0,Danger-LeftSleep
9,103,0,0,Danger-LeftSleep
10,103,0,0,Danger-LeftSleep
11,103,0,0,Danger-LeftSleep
12,103,0,0,Danger-LeftSleep
13,103,0,0,Danger-LeftSleep
14,103,0,0,Danger-LeftSleep
15,103,0,0,Danger-LeftSleep
16,103,0,0,Danger-LeftSleep
17,103,0,0,Danger-LeftSleep
18,103,0,0,Danger-LeftSleep
19,103,0,0,Danger-LeftSleep
20,103,0,0,Danger-LeftSleep
21,103,0,0,Danger-LeftSleep
22,103,0,0,Danger-LeftSleep
23,103,0,0,Danger-LeftSleep
24,103,0,0,Danger-LeftSleep
25,103,0,0,Danger-LeftSleep
26,103,0,0,Danger-LeftSleep
27,103,0,0,Danger-LeftSleep
28,103,0,0,Danger-LeftSleep
29,103,0,0,Danger-LeftSleep
30,103,0,0,Danger-LeftSleep
31,103,0,0,Danger-LeftSleep
32,103,0,0,Danger-LeftSleep
33,103,0,0,Danger-LeftSleep
34,103,0,0,Danger-LeftSleep
35,103,0,0,Danger-LeftSleep
36,103,0,0,Danger-LeftSleep
37,103,0,0,Danger-LeftSleep
38,103,0,0,Danger-LeftSleep
39,103,0,0,Danger-LeftSleep
40,103,0,0,Danger-LeftSleep
41,103,0,0,Danger-LeftSleep
42,103,0,0,Danger-LeftSleep
43,103,0,0,Danger-LeftSleep
44,103,0,0,Danger-LeftSleep
45,103,0,0,Danger-LeftSleep
46,103,0,0,Danger-LeftSleep
47,103,0,0,Danger-LeftSleep
48,103,0,0,Danger-LeftSleep
49,103,0,0,Danger-LeftSleep
50,103,0,0,Danger-LeftSleep
51,103,0,0,Danger-LeftSleep
52,103,0,0,Danger-LeftSleep
53,103,0,0,Danger-LeftSleep
54,103,0,0,Danger-LeftSleep
55,103,0,0,Danger-LeftSleep
56,103,0,0,Danger-LeftSleep
57,103,0,0,Danger-LeftSleep
58,103,0,0,Danger-LeftSleep
59,103,0,0,Danger-LeftSleep
60,103,0,0,Danger-LeftSleep
61,103,0,0,Normal-LeftSleep
62,103,0,0,Normal-LeftSleep
63,103,0,0,Normal-LeftSleep
64,103,0,0,Normal-LeftSleep
65,103,0,0,Normal-LeftSleep
66,103,0,0,Normal-LeftSleep
67,103,0,0,Normal-LeftSleep
68,103,0,0,Normal-LeftSleep
69,103,0,0,Normal-LeftSleep
70,103,0,0,Normal-LeftSleep
71,103,0,0,Normal-LeftSleep
72,103,0,0,Normal-LeftSleep
73,103,0,0,Normal-LeftSleep
74,103,0,0,Normal-LeftSleep
75,103,0,0,Normal-LeftSleep
76,103,0,0,Normal-LeftSleep
77,103,0,0,Normal-LeftSleep
78,103,0,0,Normal-LeftSleep
79,103,0,0,Normal-LeftSleep
80,103,0,0,Normal-LeftSleep
81,103,0,0,Normal-LeftSleep
82,103,0,0,Normal-LeftSleep
83,103,0,0,Normal-LeftSleep
84,103,0,0,Normal-LeftSleep
85,103,0,0,Normal-LeftSleep
86,103,0,0,Normal-LeftSleep
87,103,0,0,Normal-LeftSleep
88,103,0,0,Normal-LeftSleep
89,103,0,0,Normal-LeftSleep
90,103,0,0,Normal-LeftSleep
91,103,0,0,Normal-LeftSleep
92,103,0,0,Normal-LeftSleep
93,103,0,0,Normal-LeftSleep
94,103,0,0,Normal-LeftSleep
95,103,0,0,Normal-LeftSleep
96,103,0,0,Normal-LeftSleep
97,103,0,0,Normal-LeftSleep
98,103,0,0,Normal-LeftSleep
99,103,0,0,Normal-LeftSleep
100,103,0,0,Normal-LeftSleep
101,103,0,0,Snore-LeftSleep
102,103,0,0,Snore-LeftSleep
103,103,0,0,Snore-LeftSleep
104,103,0,0,Snore-LeftSleep
105,103,0,0,Snore-LeftSleep
106,103,0,0,Snore-LeftSleep
107,103,0,0,Snore-LeftSleep
108,103,0,0,Snore-LeftSleep
109,103,0,0,Snore-LeftSleep
110,103,0,0,Snore-LeftSleep
111,103,0,0,Snore-LeftSleep
112,103,0,0,Snore-LeftSleep
113,103,0,0,Snore-LeftSleep
114,103,0,0,Snore-LeftSleep
115,103,0,0,Snore-LeftSleep
116,103,0,0,Snore-LeftSleep
117,103,0,0,Snore-LeftSleep
118,103,0,0,Snore-LeftSleep
119,103,0,0,Snore-LeftSleep
120,103,0,0,Snore-LeftSleep
121,103,0,0,Snore-LeftSleep
122,103,0,0,Snore-LeftSleep
123,103,0,0,Snore-LeftSleep
124,103,0,0,Snore-LeftSleep
125,103,0,0,Snore-LeftSleep
126,103,0,0,Snore-LeftSleep
127,103,0,0,Snore-LeftSleep
128,103,0,0,Snore-LeftSleep
129,103,0,0,Snore-LeftSleep
130,103,0,0,Snore-LeftSleep
131,103,0,0,Snore-LeftSleep
132,103,0,0,Snore-LeftSleep
133,103,0,0,Snore-LeftSleep
134,103,0,0,Snore-LeftSleep
135,103,0,0,Snore-LeftSleep
136,103,0,0,Snore-LeftSleep
137,103,0,0,Snore-LeftSleep
138,103,0,0,Snore-LeftSleep
139,103,0,0,Snore-LeftSleep
140,103,0,0,Snore-LeftSleep
141,103,0,0,Snore-LeftSleep
142,103,0,0,Snore-LeftSleep
143,103,0,0,Snore-LeftSleep
144,103,0,0,Snore-LeftSleep
145,103,0,0,Snore-LeftSleep
146,103,0,0,Snore-LeftSleep
147,103,0,0,Snore-LeftSleep
148,103,0,0,Snore-LeftSleep
149,103,0,0,Snore-LeftSleep
150,104,0,0,Snore-LeftSleep
0,104,0,0,Danger-LeftSleep
1,104,0,0,Danger-LeftSleep
2,104,0,0,Danger-LeftSleep
3,104,0,0,Danger-LeftSleep
4,104,0,0,Danger-LeftSleep
5,104,0,0,Danger-LeftSleep
6,104,0,0,Danger-LeftSleep
7,104,0,0,Danger-LeftSleep
8,104,0,0,Danger-LeftSleep
9,104,0,0,Danger-LeftSleep
10,104,0,0,Danger-LeftSleep
11,104,0,0,Danger-LeftSleep
12,104,0,0,Danger-LeftSleep
13,104,0,0,Danger-LeftSleep
14,104,0,0,Danger-LeftSleep
15,104,0,0,Danger-LeftSleep
16,104,0,0,Danger-LeftSleep
17,104,0,0,Danger-LeftSleep
18,104,0,0,Danger-LeftSleep
19,104,0,0,Danger-LeftSleep
20,104,0,0,Danger-LeftSleep
21,104,0,0,Danger-LeftSleep
22,104,0,0,Danger-LeftSleep
23,104,0,0,Danger-LeftSleep
24,104,0,0,Danger-LeftSleep
25,104,0,0,Danger-LeftSleep
26,104,0,0,Danger-LeftSleep
27,104,0,0,Danger-LeftSleep
28,104,0,0,Danger-LeftSleep
29,104,0,0,Danger-LeftSleep
30,104,0,0,Danger-LeftSleep
31,104,0,0,Danger-LeftSleep
32,104,0,0,Danger-LeftSleep
33,104,0,0,Danger-LeftSleep
34,104,0,0,Danger-LeftSleep
35,104,0,0,Danger-LeftSleep
36,104,0,0,Danger-LeftSleep
37,104,0,0,Danger-LeftSleep
38,104,0,0,Danger-LeftSleep
39,104,0,0,Danger-LeftSleep
40,104,0,0,Danger-LeftSleep
41,104,0,0,Danger-LeftSleep
42,104,0,0,Danger-LeftSleep
43,104,0,0,Danger-LeftSleep
44,104,0,0,Danger-LeftSleep
45,104,0,0,Danger-LeftSleep
46,104,0,0,Danger-LeftSleep
47,104,0,0,Danger-LeftSleep
48,104,0,0,Danger-LeftSleep
49,104,0,0,Danger-LeftSleep
50,104,0,0,Danger-LeftSleep
51,104,0,0,Danger-LeftSleep
52,104,0,0,Danger-LeftSleep
53,104,0,0,Danger-LeftSleep
54,104,0,0,Danger-LeftSleep
55,104,0,0,Danger-LeftSleep
56,104,0,0,Danger-LeftSleep
57,104,0,0,Danger-LeftSleep
58,104,0,0,Danger-LeftSleep
59,104,0,0,Danger-LeftSleep
60,104,0,0,Danger-LeftSleep
61,104,0,0,Normal-LeftSleep
62,104,0,0,Normal-LeftSleep
63,104,0,0,Normal-LeftSleep
64,104,0,0,Normal-LeftSleep
65,104,0,0,Normal-LeftSleep
66,104,0,0,Normal-LeftSleep
67,104,0,0,Normal-LeftSleep
68,104,0,0,Normal-LeftSleep
69,104,0,0,Normal-LeftSleep
70,104,0,0,Normal-LeftSleep
71,104,0,0,Normal-LeftSleep
72,104,0,0,Normal-LeftSleep
73,104,0,0,Normal-LeftSleep
74,104,0,0,Normal-LeftSleep
75,104,0,0,Normal-LeftSleep
76,104,0,0,Normal-LeftSleep
77,104,0,0,Normal-LeftSleep
78,104,0,0,Normal-LeftSleep
79,104,0,0,Normal-LeftSleep
80,104,0,0,Normal-LeftSleep
81,104,0,0,Normal-LeftSleep
82,104,0,0,Normal-LeftSleep
83,104,0,0,Normal-LeftSleep
84,104,0,0,Normal-LeftSleep
85,104,0,0,Normal-LeftSleep
86,104,0,0,Normal-LeftSleep
87,104,0,0,Normal-LeftSleep
88,104,0,0,Normal-LeftSleep
89,104,0,0,Normal-LeftSleep
90,104,0,0,Normal-LeftSleep
91,104,0,0,Normal-LeftSleep
92,104,0,0,Normal-LeftSleep
93,104,0,0,Normal-LeftSleep
94,104,0,0,Normal-LeftSleep
95,104,0,0,Normal-LeftSleep
96,104,0,0,Normal-LeftSleep
97,104,0,0,Normal-LeftSleep
98,104,0,0,Normal-LeftSleep
99,104,0,0,Normal-LeftSleep
100,104,0,0,Normal-LeftSleep
101,104,0,0,Snore-LeftSleep
102,104,0,0,Snore-LeftSleep
103,104,0,0,Snore-LeftSleep
104,104,0,0,Snore-LeftSleep
105,104,0,0,Snore-LeftSleep
106,104,0,0,Snore-LeftSleep
107,104,0,0,Snore-LeftSleep
108,104,0,0,Snore-LeftSleep
109,104,0,0,Snore-LeftSleep
110,104,0,0,Snore-LeftSleep
111,104,0,0,Snore-LeftSleep
112,104,0,0,Snore-LeftSleep
113,104,0,0,Snore-LeftSleep
114,104,0,0,Snore-LeftSleep
115,104,0,0,Snore-LeftSleep
116,104,0,0,Snore-LeftSleep
117,104,0,0,Snore-LeftSleep
118,104,0,0,Snore-LeftSleep
119,104,0,0,Snore-LeftSleep
120,104,0,0,Snore-LeftSleep
121,104,0,0,Snore-LeftSleep
122,104,0,0,Snore-LeftSleep
123,104,0,0,Snore-LeftSleep
124,104,0,0,Snore-LeftSleep
125,104,0,0,Snore-LeftSleep
126,104,0,0,Snore-LeftSleep
127,104,0,0,Snore-LeftSleep
128,104,0,0,Snore-LeftSleep
129,104,0,0,Snore-LeftSleep
130,104,0,0,Snore-LeftSleep
131,104,0,0,Snore-LeftSleep
132,104,0,0,Snore-LeftSleep
133,104,0,0,Snore-LeftSleep
134,104,0,0,Snore-LeftSleep
135,104,0,0,Snore-LeftSleep
136,104,0,0,Snore-LeftSleep
137,104,0,0,Snore-LeftSleep
138,104,0,0,Snore-LeftSleep
139,104,0,0,Snore-LeftSleep
140,104,0,0,Snore-LeftSleep
141,104,0,0,Snore-LeftSleep
142,104,0,0,Snore-LeftSleep
143,104,0,0,Snore-LeftSleep
144,104,0,0,Snore-LeftSleep
145,104,0,0,Snore-LeftSleep
146,104,0,0,Snore-LeftSleep
147,104,0,0,Snore-LeftSleep
148,104,0,0,Snore-LeftSleep
149,104,0,0,Snore-LeftSleep
150,104,0,0,Snore-LeftSleep
0,105,0,0,Danger-LeftSleep
1,105,0,0,Danger-LeftSleep
2,105,0,0,Danger-LeftSleep
3,105,0,0,Danger-LeftSleep
4,105,0,0,Danger-LeftSleep
5,105,0,0,Danger-LeftSleep
6,105,0,0,Danger-LeftSleep
7,105,0,0,Danger-LeftSleep
8,105,0,0,Danger-LeftSleep
9,105,0,0,Danger-LeftSleep
10,105,0,0,Danger-LeftSleep
11,105,0,0,Danger-LeftSleep
12,105,0,0,Danger-LeftSleep
13,105,0,0,Danger-LeftSleep
14,105,0,0,Danger-LeftSleep
15,105,0,0,Danger-LeftSleep
16,105,0,0,Danger-LeftSleep
17,105,0,0,Danger-LeftSleep
18,105,0,0,Danger-LeftSleep
19,105,0,0,Danger-LeftSleep
20,105,0,0,Danger-LeftSleep
21,105,0,0,Danger-LeftSleep
22,105,0,0,Danger-LeftSleep
23,105,0,0,Danger-LeftSleep
24,105,0,0,Danger-LeftSleep
25,105,0,0,Danger-LeftSleep
26,105,0,0,Danger-LeftSleep
27,105,0,0,Danger-LeftSleep
28,105,0,0,Danger-LeftSleep
29,105,0,0,Danger-LeftSleep
30,105,0,0,Danger-LeftSleep
31,105,0,0,Danger-LeftSleep
32,105,0,0,Danger-LeftSleep
33,105,0,0,Danger-LeftSleep
34,105,0,0,Danger-LeftSleep
35,105,0,0,Danger-LeftSleep
36,105,0,0,Danger-LeftSleep
37,105,0,0,Danger-LeftSleep
38,105,0,0,Danger-LeftSleep
39,105,0,0,Danger-LeftSleep
40,105,0,0,Danger-LeftSleep
41,105,0,0,Danger-LeftSleep
42,105,0,0,Danger-LeftSleep
43,105,0,0,Danger-LeftSleep
44,105,0,0,Danger-LeftSleep
45,105,0,0,Danger-LeftSleep
46,105,0,0,Danger-LeftSleep
47,105,0,0,Danger-LeftSleep
48,105,0,0,Danger-LeftSleep
49,105,0,0,Danger-LeftSleep
50,105,0,0,Danger-LeftSleep
51,105,0,0,Danger-LeftSleep
52,105,0,0,Danger-LeftSleep
53,105,0,0,Danger-LeftSleep
54,105,0,0,Danger-LeftSleep
55,105,0,0,Danger-LeftSleep
56,105,0,0,Danger-LeftSleep
57,105,0,0,Danger-LeftSleep
58,105,0,0,Danger-LeftSleep
59,105,0,0,Danger-LeftSleep
60,105,0,0,Danger-LeftSleep
61,105,0,0,Normal-LeftSleep
62,105,0,0,Normal-LeftSleep
63,105,0,0,Normal-LeftSleep
64,105,0,0,Normal-LeftSleep
65,105,0,0,Normal-LeftSleep
66,105,0,0,Normal-LeftSleep
67,105,0,0,Normal-LeftSleep
68,105,0,0,Normal-LeftSleep
69,105,0,0,Normal-LeftSleep
70,105,0,0,Normal-LeftSleep
71,105,0,0,Normal-LeftSleep
72,105,0,0,Normal-LeftSleep
73,105,0,0,Normal-LeftSleep
74,105,0,0,Normal-LeftSleep
75,105,0,0,Normal-LeftSleep
76,105,0,0,Normal-LeftSleep
77,105,0,0,Normal-LeftSleep
78,105,0,0,Normal-LeftSleep
79,105,0,0,Normal-LeftSleep
80,105,0,0,Normal-LeftSleep
81,105,0,0,Normal-LeftSleep
82,105,0,0,Normal-LeftSleep
83,105,0,0,Normal-LeftSleep
84,105,0,0,Normal-LeftSleep
85,105,0,0,Normal-LeftSleep
86,105,0,0,Normal-LeftSleep
87,105,0,0,Normal-LeftSleep
88,105,0,0,Normal-LeftSleep
89,105,0,0,Normal-LeftSleep
90,105,0,0,Normal-LeftSleep
91,105,0,0,Normal-LeftSleep
92,105,0,0,Normal-LeftSleep
93,105,0,0,Normal-LeftSleep
94,105,0,0,Normal-LeftSleep
95,105,0,0,Normal-LeftSleep
96,105,0,0,Normal-LeftSleep
97,105,0,0,Normal-LeftSleep
98,105,0,0,Normal-LeftSleep
99,105,0,0,Normal-LeftSleep
100,105,0,0,Normal-LeftSleep
101,105,0,0,Snore-LeftSleep
102,105,0,0,Snore-LeftSleep
103,105,0,0,Snore-LeftSleep
104,105,0,0,Snore-LeftSleep
105,105,0,0,Snore-LeftSleep
106,105,0,0,Snore-LeftSleep
107,105,0,0,Snore-LeftSleep
108,105,0,0,Snore-LeftSleep
109,105,0,0,Snore-LeftSleep
110,105,0,0,Snore-LeftSleep
111,105,0,0,Snore-LeftSleep
112,105,0,0,Snore-LeftSleep
113,105,0,0,Snore-LeftSleep
114,105,0,0,Snore-LeftSleep
115,105,0,0,Snore-LeftSleep
116,105,0,0,Snore-LeftSleep
117,105,0,0,Snore-LeftSleep
118,105,0,0,Snore-LeftSleep
119,105,0,0,Snore-LeftSleep
120,105,0,0,Snore-LeftSleep
121,105,0,0,Snore-LeftSleep
122,105,0,0,Snore-LeftSleep
123,105,0,0,Snore-LeftSleep
124,105,0,0,Snore-LeftSleep
125,105,0,0,Snore-LeftSleep
126,105,0,0,Snore-LeftSleep
127,105,0,0,Snore-LeftSleep
128,105,0,0,Snore-LeftSleep
129,105,0,0,Snore-LeftSleep
130,105,0,0,Snore-LeftSleep
131,105,0,0,Snore-LeftSleep
132,105,0,0,Snore-LeftSleep
133,105,0,0,Snore-LeftSleep
134,105,0,0,Snore-LeftSleep
135,105,0,0,Snore-LeftSleep
136,105,0,0,Snore-LeftSleep
137,105,0,0,Snore-LeftSleep
138,105,0,0,Snore-LeftSleep
139,105,0,0,Snore-LeftSleep
140,105,0,0,Snore-LeftSleep
141,105,0,0,Snore-LeftSleep
142,105,0,0,Snore-LeftSleep
143,105,0,0,Snore-LeftSleep
144,105,0,0,Snore-LeftSleep
145,105,0,0,Snore-LeftSleep
146,105,0,0,Snore-LeftSleep
147,105,0,0,Snore-LeftSleep
148,105,0,0,Snore-LeftSleep
149,105,0,0,Snore-LeftSleep
150,105,0,0,Snore-LeftSleep
0,106,0,0,Danger-LeftSleep
1,106,0,0,Danger-LeftSleep
2,106,0,0,Danger-LeftSleep
3,106,0,0,Danger-LeftSleep
4,106,0,0,Danger-LeftSleep
5,106,0,0,Danger-LeftSleep
6,106,0,0,Danger-LeftSleep
7,106,0,0,Danger-LeftSleep
8,106,0,0,Danger-LeftSleep
9,106,0,0,Danger-LeftSleep
10,106,0,0,Danger-LeftSleep
11,106,0,0,Danger-LeftSleep
12,106,0,0,Danger-LeftSleep
13,106,0,0,Danger-LeftSleep
14,106,0,0,Danger-LeftSleep
15,106,0,0,Danger-LeftSleep
16,106,0,0,Danger-LeftSleep
17,106,0,0,Danger-LeftSleep
18,106,0,0,Danger-LeftSleep
19,106,0,0,Danger-LeftSleep
20,106,0,0,Danger-LeftSleep
21,106,0,0,Danger-LeftSleep
22,106,0,0,Danger-LeftSleep
23,106,0,0,Danger-LeftSleep
24,106,0,0,Danger-LeftSleep
25,106,0,0,Danger-LeftSleep
26,106,0,0,Danger-LeftSleep
27,106,0,0,Danger-LeftSleep
28,106,0,0,Danger-LeftSleep
29,106,0,0,Danger-LeftSleep
30,106,0,0,Danger-LeftSleep
31,106,0,0,Danger-LeftSleep
32,106,0,0,Danger-LeftSleep
33,106,0,0,Danger-LeftSleep
34,106,0,0,Danger-LeftSleep
35,106,0,0,Danger-LeftSleep
36,106,0,0,Danger-LeftSleep
37,106,0,0,Danger-LeftSleep
38,106,0,0,Danger-LeftSleep
39,106,0,0,Danger-LeftSleep
40,106,0,0,Danger-LeftSleep
41,106,0,0,Danger-LeftSleep
42,106,0,0,Danger-LeftSleep
43,106,0,0,Danger-LeftSleep
44,106,0,0,Danger-LeftSleep
45,106,0,0,Danger-LeftSleep
46,106,0,0,Danger-LeftSleep
47,106,0,0,Danger-LeftSleep
48,106,0,0,Danger-LeftSleep
49,106,0,0,Danger-LeftSleep
50,106,0,0,Danger-LeftSleep
51,106,0,0,Danger-LeftSleep
52,106,0,0,Danger-LeftSleep
53,106,0,0,Danger-LeftSleep
54,106,0,0,Danger-LeftSleep
55,106,0,0,Danger-LeftSleep
56,106,0,0,Danger-LeftSleep
57,106,0,0,Danger-LeftSleep
